0.126386,0.002217,0.053215,0.055432,0.026608,0.077605,0.028825,0.046563,0.055432,0.073171,0.024390,0.033259,0.057650,0.046563,0.053215,0.055432,0.055432,0.059867,0.011086,0.024390
0.063830,0.010638,0.047872,0.058511,0.058511,0.079787,0.031915,0.037234,0.042553,0.074468,0.031915,0.037234,0.058511,0.021277,0.037234,0.074468,0.031915,0.079787,0.021277,0.021277
0.066148,0.019455,0.066148,0.058366,0.038911,0.070039,0.007782,0.066148,0.046693,0.070039,0.042802,0.027237,0.042802,0.031128,0.046693,0.077821,0.062257,0.062257,0.007782,0.031128
0.105518,0.016457,0.053243,0.054211,0.032914,0.074540,0.020329,0.035818,0.061955,0.073572,0.021297,0.058083,0.030010,0.037754,0.034850,0.081317,0.059051,0.090029,0.010649,0.033882
0.107708,0.015810,0.042490,0.062253,0.033597,0.069170,0.017787,0.047431,0.046443,0.065217,0.027668,0.075099,0.052372,0.035573,0.047431,0.054348,0.053360,0.081028,0.013834,0.036561
0.108930,0.015702,0.048086,0.055937,0.032385,0.072620,0.015702,0.054956,0.061825,0.057900,0.011776,0.075564,0.036310,0.038273,0.039254,0.066732,0.056919,0.084396,0.014720,0.037291
0.105314,0.016425,0.055072,0.051208,0.038647,0.081159,0.019324,0.039614,0.066667,0.069565,0.022222,0.061836,0.030918,0.039614,0.034783,0.073430,0.051208,0.083092,0.011594,0.033816
0.087753,0.018322,0.053038,0.067502,0.035680,0.070395,0.022179,0.032787,0.054002,0.064609,0.033751,0.065574,0.037608,0.035680,0.036644,0.081967,0.056895,0.088717,0.012536,0.029894
0.110039,0.018340,0.053089,0.062741,0.032819,0.070463,0.019305,0.045367,0.065637,0.067568,0.014479,0.068533,0.044402,0.029923,0.038610,0.056950,0.061776,0.070463,0.013514,0.041506
0.053156,0.026578,0.046512,0.053156,0.043189,0.059801,0.026578,0.063123,0.066445,0.112957,0.026578,0.043189,0.029900,0.016611,0.046512,0.053156,0.079734,0.059801,0.006645,0.036545
0.072797,0.034483,0.049808,0.057471,0.034483,0.061303,0.011494,0.061303,0.045977,0.091954,0.042146,0.026820,0.038314,0.026820,0.038314,0.065134,0.084291,0.053640,0.000000,0.045977
0.093023,0.021318,0.049419,0.066860,0.031977,0.066860,0.021318,0.052326,0.066860,0.074612,0.025194,0.070736,0.037791,0.028101,0.035853,0.063953,0.058140,0.067829,0.012597,0.040698
0.068047,0.014793,0.044379,0.059172,0.032544,0.076923,0.032544,0.073964,0.044379,0.068047,0.053254,0.029586,0.047337,0.029586,0.038462,0.065089,0.079882,0.047337,0.014793,0.035503
0.043357,0.008392,0.027972,0.041958,0.018182,0.043357,0.013986,0.037762,0.030769,0.037762,0.023776,0.013986,0.032168,0.016783,0.032168,0.041958,0.037762,0.032168,0.006993,0.020979
0.058548,0.014052,0.046838,0.067916,0.028103,0.079625,0.025761,0.063232,0.053864,0.070258,0.042155,0.025761,0.042155,0.042155,0.051522,0.067916,0.074941,0.056206,0.018735,0.035129
0.082040,0.013304,0.055432,0.066519,0.028825,0.086475,0.022173,0.066519,0.046563,0.059867,0.044346,0.028825,0.057650,0.028825,0.059867,0.062084,0.059867,0.050998,0.011086,0.035477
0.068670,0.019313,0.053648,0.072961,0.030043,0.070815,0.027897,0.064378,0.053648,0.077253,0.038627,0.025751,0.051502,0.032189,0.049356,0.053648,0.075107,0.057940,0.008584,0.036481
0.089780,0.017192,0.059217,0.063992,0.033429,0.078319,0.021968,0.037249,0.067813,0.069723,0.018147,0.059217,0.036294,0.037249,0.033429,0.070678,0.069723,0.076409,0.012416,0.033429
0.092575,0.017358,0.053038,0.067502,0.030858,0.067502,0.020251,0.049180,0.063645,0.070395,0.022179,0.078110,0.034716,0.036644,0.030858,0.058824,0.064609,0.081967,0.012536,0.032787
0.079625,0.014052,0.049180,0.065574,0.035129,0.072600,0.021077,0.079625,0.042155,0.074941,0.046838,0.023419,0.049180,0.021077,0.049180,0.067916,0.063232,0.063232,0.007026,0.039813
0.075472,0.016509,0.051887,0.070755,0.035377,0.066038,0.025943,0.073113,0.044811,0.080189,0.042453,0.033019,0.049528,0.025943,0.042453,0.070755,0.054245,0.056604,0.009434,0.040094
0.081319,0.013187,0.043956,0.065934,0.030769,0.083516,0.024176,0.063736,0.043956,0.065934,0.043956,0.024176,0.057143,0.032967,0.054945,0.076923,0.061538,0.050549,0.010989,0.037363
0.065657,0.040404,0.050505,0.040404,0.025253,0.065657,0.030303,0.040404,0.035354,0.080808,0.040404,0.030303,0.090909,0.025253,0.045455,0.050505,0.055556,0.065657,0.030303,0.015152
0.108161,0.015733,0.047198,0.058997,0.037365,0.067847,0.013766,0.056047,0.060964,0.065880,0.013766,0.072763,0.036382,0.039331,0.039331,0.061947,0.064897,0.076696,0.012783,0.035398
0.103723,0.006649,0.045213,0.054521,0.027926,0.098404,0.021277,0.047872,0.062500,0.085106,0.027926,0.050532,0.046543,0.026596,0.041223,0.062500,0.041223,0.089096,0.011968,0.029255
0.080000,0.050000,0.056667,0.063333,0.023333,0.053333,0.026667,0.023333,0.043333,0.060000,0.023333,0.060000,0.046667,0.056667,0.056667,0.046667,0.050000,0.066667,0.023333,0.040000
0.085633,0.020932,0.056137,0.062797,0.035205,0.067555,0.015224,0.057088,0.072312,0.052331,0.021884,0.074215,0.037108,0.026641,0.036156,0.073264,0.056137,0.080875,0.014272,0.039962
0.110169,0.016008,0.062147,0.051789,0.034840,0.070621,0.016949,0.038606,0.068738,0.067797,0.019774,0.062147,0.036723,0.033898,0.040490,0.069680,0.054614,0.075330,0.013183,0.042373
0.091082,0.021822,0.052182,0.052182,0.036053,0.074004,0.018975,0.048387,0.061670,0.056926,0.020873,0.074953,0.039848,0.035104,0.036053,0.081594,0.053131,0.077799,0.013283,0.039848
0.100760,0.019962,0.049430,0.057985,0.030418,0.057985,0.019011,0.060837,0.059886,0.057034,0.012357,0.074144,0.042776,0.028517,0.039924,0.089354,0.062738,0.071293,0.011407,0.039924
0.072682,0.022556,0.045113,0.077694,0.042607,0.075188,0.025063,0.050125,0.042607,0.087719,0.020050,0.037594,0.047619,0.047619,0.037594,0.075188,0.040100,0.087719,0.007519,0.020050
0.074667,0.026667,0.050667,0.080000,0.040000,0.069333,0.032000,0.058667,0.037333,0.088000,0.021333,0.029333,0.045333,0.048000,0.045333,0.066667,0.045333,0.072000,0.008000,0.021333
0.086455,0.019212,0.053794,0.050913,0.029779,0.083573,0.013449,0.057637,0.061479,0.061479,0.020173,0.059558,0.043228,0.040346,0.041306,0.075889,0.061479,0.073967,0.013449,0.038425
0.070588,0.015686,0.054902,0.054902,0.023529,0.070588,0.031373,0.066667,0.058824,0.050980,0.043137,0.035294,0.054902,0.031373,0.043137,0.058824,0.054902,0.074510,0.015686,0.031373
0.057971,0.033816,0.053140,0.043478,0.014493,0.077295,0.024155,0.028986,0.048309,0.082126,0.033816,0.028986,0.091787,0.033816,0.028986,0.062802,0.072464,0.067633,0.028986,0.014493
0.076923,0.038462,0.046154,0.061538,0.053846,0.061538,0.015385,0.038462,0.061538,0.084615,0.030769,0.038462,0.038462,0.015385,0.046154,0.053846,0.038462,0.084615,0.000000,0.000000
0.101695,0.016057,0.056200,0.053524,0.033006,0.081178,0.017841,0.041927,0.054416,0.071365,0.024086,0.065120,0.044603,0.036574,0.044603,0.061552,0.059768,0.077609,0.011597,0.033898
0.064240,0.021413,0.051392,0.066381,0.040685,0.072805,0.021413,0.066381,0.047109,0.083512,0.040685,0.023555,0.049251,0.029979,0.040685,0.083512,0.062099,0.059957,0.008565,0.034261
0.093090,0.015355,0.045106,0.057582,0.028791,0.066219,0.017274,0.053743,0.055662,0.067179,0.017274,0.069098,0.049904,0.045106,0.049904,0.059501,0.069098,0.072937,0.013436,0.039347
0.119389,0.017192,0.053486,0.063037,0.032474,0.077364,0.023878,0.047755,0.064947,0.065903,0.016237,0.060172,0.042980,0.029608,0.042025,0.044890,0.059217,0.069723,0.013372,0.042025
0.100196,0.016699,0.042240,0.054028,0.031434,0.072692,0.019646,0.051081,0.049116,0.059921,0.017682,0.065815,0.052063,0.044204,0.047151,0.058939,0.069745,0.085462,0.013752,0.033399
0.060386,0.016908,0.043478,0.062802,0.038647,0.060386,0.021739,0.072464,0.057971,0.070048,0.043478,0.031401,0.048309,0.038647,0.053140,0.062802,0.070048,0.053140,0.012077,0.045894
0.060472,0.008850,0.032448,0.070796,0.056047,0.051622,0.014749,0.054572,0.044248,0.119469,0.029499,0.028024,0.042773,0.039823,0.067847,0.082596,0.047198,0.085546,0.005900,0.035398
0.061047,0.023256,0.058140,0.072674,0.034884,0.058140,0.029070,0.066860,0.046512,0.066860,0.049419,0.026163,0.046512,0.031977,0.040698,0.061047,0.075581,0.052326,0.008721,0.046512
0.065749,0.027523,0.038226,0.048930,0.071865,0.067278,0.021407,0.055046,0.036697,0.082569,0.027523,0.029052,0.077982,0.024465,0.051988,0.084098,0.064220,0.056575,0.021407,0.024465
0.074576,0.020339,0.047458,0.061017,0.033898,0.077966,0.016949,0.071186,0.044068,0.071186,0.040678,0.016949,0.057627,0.030508,0.047458,0.074576,0.071186,0.044068,0.006780,0.040678
0.070881,0.028736,0.030651,0.045977,0.090038,0.057471,0.026820,0.053640,0.026820,0.095785,0.026820,0.015326,0.074713,0.022989,0.044061,0.090038,0.070881,0.049808,0.028736,0.021073
0.110787,0.037901,0.029155,0.034985,0.014577,0.099125,0.029155,0.014577,0.032070,0.099125,0.008746,0.014577,0.113703,0.026239,0.081633,0.072886,0.049563,0.049563,0.026239,0.011662
0.102662,0.016160,0.057034,0.057985,0.030418,0.080798,0.021863,0.032319,0.052281,0.076996,0.034221,0.069392,0.039924,0.033270,0.035171,0.060837,0.061787,0.072243,0.013308,0.037072
0.095745,0.016441,0.058994,0.055126,0.034816,0.075435,0.020309,0.031915,0.058027,0.069632,0.029014,0.059961,0.036750,0.040619,0.036750,0.079304,0.056093,0.088008,0.012573,0.029981
0.070529,0.017632,0.050378,0.068010,0.035264,0.065491,0.037783,0.078086,0.052897,0.078086,0.030227,0.025189,0.045340,0.027708,0.032746,0.078086,0.062972,0.055416,0.012594,0.037783
0.094778,0.016441,0.056093,0.056093,0.031915,0.069632,0.016441,0.034816,0.060928,0.064797,0.032882,0.063830,0.037718,0.043520,0.034816,0.081238,0.058994,0.086074,0.012573,0.031915
0.068878,0.015306,0.058673,0.066327,0.033163,0.071429,0.020408,0.084184,0.043367,0.066327,0.045918,0.028061,0.045918,0.033163,0.051020,0.063776,0.058673,0.056122,0.010204,0.040816
0.069820,0.020270,0.049550,0.065315,0.033784,0.072072,0.024775,0.067568,0.049550,0.074324,0.040541,0.022523,0.051802,0.038288,0.045045,0.069820,0.069820,0.056306,0.009009,0.036036
0.117126,0.019685,0.054134,0.057087,0.028543,0.076772,0.023622,0.046260,0.040354,0.081693,0.019685,0.043307,0.063976,0.035433,0.055118,0.063976,0.055118,0.060039,0.013780,0.029528
0.092308,0.017308,0.051923,0.066346,0.036538,0.068269,0.022115,0.041346,0.067308,0.078846,0.019231,0.068269,0.032692,0.038462,0.036538,0.063462,0.053846,0.084615,0.013462,0.032692
0.095865,0.015977,0.056391,0.063910,0.031015,0.062970,0.015977,0.046053,0.070489,0.070489,0.020677,0.074248,0.034774,0.044173,0.034774,0.058271,0.060150,0.080827,0.014098,0.034774
0.110070,0.000000,0.058548,0.163934,0.030445,0.044496,0.009368,0.032787,0.056206,0.110070,0.025761,0.025761,0.021077,0.051522,0.096019,0.049180,0.025761,0.044496,0.002342,0.007026
0.068323,0.006211,0.062112,0.068323,0.031056,0.068323,0.037267,0.049689,0.049689,0.043478,0.043478,0.049689,0.055901,0.024845,0.049689,0.031056,0.055901,0.080745,0.012422,0.018634
0.068750,0.018750,0.050000,0.062500,0.018750,0.068750,0.031250,0.037500,0.043750,0.081250,0.037500,0.037500,0.087500,0.025000,0.056250,0.031250,0.043750,0.075000,0.012500,0.018750
0.070175,0.020050,0.055138,0.065163,0.040100,0.070175,0.022556,0.075188,0.042607,0.067669,0.037594,0.025063,0.055138,0.032581,0.050125,0.060150,0.065163,0.062657,0.010025,0.035088
0.068323,0.018634,0.055901,0.068323,0.024845,0.068323,0.037267,0.043478,0.043478,0.068323,0.037267,0.049689,0.055901,0.024845,0.043478,0.049689,0.037267,0.080745,0.012422,0.018634
0.063492,0.007937,0.063492,0.047619,0.023810,0.087302,0.031746,0.047619,0.047619,0.047619,0.047619,0.039683,0.047619,0.023810,0.039683,0.055556,0.031746,0.079365,0.023810,0.023810
0.069474,0.025263,0.052632,0.061053,0.042105,0.080000,0.027368,0.063158,0.042105,0.058947,0.042105,0.023158,0.069474,0.027368,0.048421,0.067368,0.063158,0.054737,0.012632,0.037895
0.079909,0.006849,0.063927,0.054795,0.027397,0.086758,0.057078,0.038813,0.027397,0.095890,0.027397,0.020548,0.068493,0.041096,0.079909,0.047945,0.043379,0.066210,0.004566,0.027397
0.065187,0.009709,0.055479,0.073509,0.037448,0.070735,0.029126,0.070735,0.049931,0.062413,0.044383,0.041609,0.049931,0.026352,0.051318,0.062413,0.052705,0.070735,0.009709,0.045770
0.103213,0.016553,0.058423,0.055501,0.035054,0.071081,0.020448,0.034080,0.068160,0.072055,0.023369,0.072055,0.035054,0.036027,0.033106,0.071081,0.051607,0.083739,0.012658,0.032132
0.077694,0.022556,0.055138,0.065163,0.030075,0.082707,0.015038,0.070175,0.042607,0.062657,0.045113,0.025063,0.042607,0.032581,0.052632,0.075188,0.065163,0.055138,0.007519,0.037594
0.082474,0.020619,0.047423,0.061856,0.032990,0.076289,0.026804,0.059794,0.045361,0.070103,0.041237,0.020619,0.055670,0.028866,0.065979,0.078351,0.055670,0.057732,0.010309,0.030928
0.062802,0.021739,0.041063,0.072464,0.055556,0.057971,0.024155,0.060386,0.057971,0.079710,0.038647,0.036232,0.053140,0.024155,0.045894,0.062802,0.074879,0.050725,0.004831,0.038647
0.069959,0.028807,0.039095,0.053498,0.092593,0.061728,0.018519,0.043210,0.037037,0.094650,0.026749,0.026749,0.061728,0.016461,0.049383,0.094650,0.063786,0.039095,0.020576,0.030864
0.074954,0.023766,0.049360,0.060329,0.080439,0.063985,0.023766,0.047532,0.043876,0.082267,0.032907,0.032907,0.058501,0.018282,0.051188,0.078611,0.063985,0.047532,0.007313,0.031079
0.077572,0.013491,0.080944,0.074199,0.023609,0.091062,0.025295,0.033727,0.021922,0.072513,0.013491,0.021922,0.064081,0.057336,0.060708,0.065767,0.060708,0.086003,0.010118,0.020236
0.057096,0.014682,0.076672,0.099511,0.037520,0.078303,0.022838,0.042414,0.050571,0.079935,0.016313,0.027732,0.053834,0.030995,0.058728,0.079935,0.055465,0.063622,0.009788,0.019576
0.061069,0.020356,0.043257,0.076336,0.033079,0.066158,0.033079,0.061069,0.058524,0.081425,0.030534,0.027990,0.061069,0.038168,0.040712,0.045802,0.061069,0.071247,0.015267,0.035623
0.065990,0.022843,0.063452,0.073604,0.038071,0.071066,0.025381,0.060914,0.048223,0.071066,0.032995,0.032995,0.050761,0.027919,0.040609,0.060914,0.068528,0.063452,0.010152,0.032995
0.076531,0.022959,0.040816,0.045918,0.048469,0.086735,0.030612,0.028061,0.035714,0.117347,0.038265,0.035714,0.056122,0.035714,0.045918,0.061224,0.063776,0.063776,0.012755,0.015306
0.046000,0.008000,0.060000,0.076000,0.036000,0.042000,0.014000,0.038000,0.050000,0.068000,0.022000,0.028000,0.178000,0.038000,0.060000,0.104000,0.030000,0.042000,0.006000,0.024000
0.069825,0.017456,0.052369,0.067332,0.042394,0.064838,0.022444,0.069825,0.044888,0.082294,0.037406,0.042394,0.044888,0.029925,0.044888,0.059850,0.062344,0.054863,0.007481,0.044888
0.065990,0.022843,0.058376,0.068528,0.035533,0.068528,0.030457,0.060914,0.040609,0.096447,0.040609,0.043147,0.048223,0.025381,0.043147,0.045685,0.068528,0.055838,0.005076,0.038071
0.068627,0.024510,0.058824,0.061275,0.031863,0.066176,0.031863,0.066176,0.041667,0.100490,0.036765,0.041667,0.051471,0.022059,0.039216,0.051471,0.066176,0.058824,0.007353,0.036765
0.071895,0.006536,0.045752,0.052288,0.032680,0.098039,0.039216,0.039216,0.039216,0.071895,0.026144,0.039216,0.071895,0.019608,0.039216,0.052288,0.045752,0.065359,0.013072,0.032680
0.085657,0.023904,0.045817,0.057769,0.025896,0.073705,0.025896,0.067729,0.041833,0.067729,0.033865,0.025896,0.075697,0.025896,0.075697,0.065737,0.057769,0.045817,0.015936,0.031873
0.059701,0.022388,0.074627,0.044776,0.022388,0.111940,0.029851,0.052239,0.037313,0.037313,0.029851,0.029851,0.059701,0.044776,0.059701,0.037313,0.037313,0.052239,0.022388,0.022388
0.067114,0.020134,0.053691,0.062640,0.033557,0.062640,0.024609,0.076063,0.053691,0.080537,0.040268,0.029083,0.051454,0.029083,0.040268,0.080537,0.067114,0.049217,0.008949,0.035794
0.071942,0.021583,0.064748,0.050360,0.021583,0.086331,0.035971,0.050360,0.035971,0.043165,0.035971,0.043165,0.050360,0.043165,0.035971,0.064748,0.035971,0.064748,0.014388,0.021583
0.062651,0.019277,0.055422,0.062651,0.043373,0.072289,0.019277,0.069880,0.057831,0.072289,0.036145,0.040964,0.045783,0.028916,0.040964,0.065060,0.069880,0.050602,0.009639,0.040964
0.058315,0.030238,0.051836,0.058315,0.047516,0.066955,0.021598,0.071274,0.051836,0.075594,0.032397,0.041037,0.045356,0.028078,0.041037,0.069114,0.066955,0.062635,0.008639,0.038877
0.083861,0.022152,0.041139,0.052215,0.037975,0.090190,0.017405,0.055380,0.036392,0.069620,0.028481,0.028481,0.093354,0.034810,0.069620,0.071203,0.053797,0.045886,0.015823,0.028481
0.024096,0.036145,0.000000,0.012048,0.084337,0.036145,0.012048,0.084337,0.036145,0.072289,0.024096,0.096386,0.060241,0.036145,0.012048,0.036145,0.060241,0.036145,0.012048,0.048193
0.062112,0.018634,0.055901,0.062112,0.018634,0.074534,0.031056,0.049689,0.043478,0.080745,0.031056,0.037267,0.062112,0.037267,0.037267,0.031056,0.062112,0.068323,0.024845,0.018634
0.051852,0.014815,0.066667,0.044444,0.022222,0.081481,0.029630,0.051852,0.037037,0.059259,0.029630,0.029630,0.059259,0.022222,0.059259,0.074074,0.044444,0.074074,0.014815,0.022222
0.070312,0.015625,0.078125,0.039062,0.023438,0.085938,0.031250,0.046875,0.046875,0.054688,0.031250,0.039062,0.039062,0.023438,0.046875,0.054688,0.054688,0.054688,0.023438,0.023438
0.055556,0.012346,0.067901,0.049383,0.030864,0.074074,0.049383,0.055556,0.061728,0.074074,0.037037,0.037037,0.043210,0.024691,0.037037,0.030864,0.061728,0.061728,0.018519,0.024691
0.081712,0.023346,0.046693,0.062257,0.038911,0.064202,0.019455,0.070039,0.046693,0.073930,0.040856,0.029183,0.046693,0.023346,0.044747,0.081712,0.064202,0.058366,0.013619,0.040856
0.061111,0.016667,0.055556,0.050000,0.033333,0.066667,0.038889,0.072222,0.050000,0.061111,0.038889,0.038889,0.061111,0.022222,0.038889,0.044444,0.055556,0.061111,0.011111,0.038889
0.054750,0.014493,0.085346,0.078905,0.025765,0.061192,0.017713,0.045089,0.043478,0.070853,0.017713,0.045089,0.046699,0.045089,0.051530,0.088567,0.059581,0.096618,0.012882,0.014493
