0.000000,0.008806,0.002935,0.002935,0.008806,0.025440,0.005871,0.020548,0.000000,0.010763,0.004892,0.001957,0.003914,0.017613,0.000978,0.003914,0.008806,0.028376,0.008806,0.013699,0.022505,0.102740,0.030333,0.068493,0.008806,0.024462,0.005871,0.017613,0.012720,0.069472,0.010763,0.049902,0.002935,0.005871,0.000978,0.002935,0.007828,0.030333,0.004892,0.013699,0.002935,0.009785,0.000978,0.000978,0.001957,0.013699,0.000978,0.008806,0.002935,0.017613,0.004892,0.007828,0.020548,0.065558,0.015656,0.039139,0.000978,0.011742,0.002935,0.004892,0.014677,0.040117,0.007828,0.015656
0.008333,0.033333,0.008333,0.000000,0.000000,0.025000,0.008333,0.041667,0.000000,0.016667,0.000000,0.000000,0.000000,0.000000,0.008333,0.000000,0.016667,0.041667,0.000000,0.000000,0.025000,0.083333,0.008333,0.058333,0.000000,0.041667,0.000000,0.000000,0.033333,0.075000,0.000000,0.041667,0.000000,0.000000,0.000000,0.000000,0.016667,0.008333,0.016667,0.016667,0.000000,0.000000,0.000000,0.008333,0.000000,0.008333,0.008333,0.000000,0.025000,0.000000,0.008333,0.008333,0.016667,0.066667,0.000000,0.033333,0.000000,0.000000,0.008333,0.008333,0.008333,0.033333,0.000000,0.000000
0.000000,0.010949,0.000000,0.014599,0.010949,0.032847,0.003650,0.014599,0.003650,0.007299,0.000000,0.003650,0.000000,0.025547,0.003650,0.010949,0.014599,0.032847,0.003650,0.018248,0.040146,0.113139,0.029197,0.054745,0.003650,0.018248,0.010949,0.014599,0.018248,0.054745,0.018248,0.018248,0.000000,0.014599,0.000000,0.000000,0.003650,0.018248,0.007299,0.014599,0.003650,0.007299,0.003650,0.003650,0.003650,0.010949,0.003650,0.014599,0.010949,0.003650,0.010949,0.007299,0.014599,0.072993,0.007299,0.025547,0.003650,0.010949,0.003650,0.010949,0.010949,0.029197,0.003650,0.003650
0.002747,0.005495,0.002747,0.008242,0.008242,0.032967,0.005495,0.010989,0.005495,0.013736,0.000000,0.005495,0.000000,0.008242,0.002747,0.008242,0.010989,0.030220,0.010989,0.005495,0.030220,0.123626,0.032967,0.063187,0.016484,0.016484,0.013736,0.010989,0.010989,0.060440,0.010989,0.038462,0.002747,0.021978,0.002747,0.002747,0.008242,0.021978,0.008242,0.013736,0.002747,0.010989,0.002747,0.002747,0.000000,0.013736,0.005495,0.005495,0.002747,0.000000,0.008242,0.002747,0.010989,0.074176,0.008242,0.032967,0.005495,0.010989,0.002747,0.005495,0.002747,0.043956,0.005495,0.008242
0.002262,0.004525,0.004525,0.004525,0.006787,0.029412,0.006787,0.011312,0.004525,0.013575,0.000000,0.006787,0.000000,0.009050,0.000000,0.009050,0.006787,0.022624,0.011312,0.006787,0.022624,0.122172,0.033937,0.072398,0.015837,0.024887,0.006787,0.011312,0.015837,0.065611,0.018100,0.038462,0.002262,0.024887,0.002262,0.002262,0.006787,0.022624,0.009050,0.018100,0.002262,0.004525,0.000000,0.002262,0.000000,0.011312,0.004525,0.006787,0.004525,0.002262,0.006787,0.004525,0.011312,0.079186,0.009050,0.033937,0.009050,0.013575,0.002262,0.002262,0.002262,0.047511,0.004525,0.002262
0.000000,0.007299,0.000000,0.000000,0.007299,0.036496,0.007299,0.014599,0.000000,0.000000,0.000000,0.000000,0.007299,0.021898,0.014599,0.007299,0.007299,0.043796,0.000000,0.000000,0.021898,0.072993,0.021898,0.065693,0.014599,0.014599,0.007299,0.014599,0.021898,0.065693,0.014599,0.014599,0.000000,0.007299,0.000000,0.014599,0.014599,0.014599,0.007299,0.007299,0.007299,0.000000,0.014599,0.014599,0.007299,0.014599,0.000000,0.007299,0.000000,0.007299,0.000000,0.036496,0.007299,0.058394,0.014599,0.021898,0.000000,0.029197,0.014599,0.000000,0.007299,0.007299,0.014599,0.007299
0.012165,0.012165,0.004866,0.004866,0.002433,0.014599,0.012165,0.012165,0.004866,0.007299,0.000000,0.012165,0.002433,0.019465,0.000000,0.009732,0.017032,0.009732,0.007299,0.019465,0.029197,0.126521,0.041363,0.051095,0.012165,0.041363,0.004866,0.017032,0.017032,0.036496,0.014599,0.026764,0.000000,0.009732,0.002433,0.004866,0.007299,0.038929,0.007299,0.014599,0.000000,0.004866,0.002433,0.002433,0.007299,0.019465,0.000000,0.009732,0.004866,0.012165,0.009732,0.002433,0.014599,0.065693,0.014599,0.017032,0.000000,0.014599,0.002433,0.004866,0.002433,0.036496,0.007299,0.017032
0.000000,0.008687,0.003861,0.002896,0.009653,0.026062,0.005792,0.019305,0.000000,0.010618,0.001931,0.003861,0.004826,0.017375,0.000965,0.004826,0.008687,0.026062,0.005792,0.013514,0.020270,0.103282,0.027992,0.075290,0.010618,0.027992,0.004826,0.011583,0.019305,0.077220,0.013514,0.042471,0.003861,0.006757,0.001931,0.002896,0.008687,0.027992,0.006757,0.013514,0.002896,0.005792,0.001931,0.001931,0.001931,0.010618,0.001931,0.005792,0.002896,0.019305,0.004826,0.008687,0.015444,0.069498,0.014479,0.043436,0.001931,0.012548,0.003861,0.002896,0.009653,0.037645,0.004826,0.018340
0.000978,0.006849,0.001957,0.004892,0.006849,0.025440,0.004892,0.016634,0.000000,0.008806,0.001957,0.002935,0.004892,0.019569,0.003914,0.004892,0.006849,0.025440,0.005871,0.017613,0.023483,0.104697,0.031311,0.070450,0.009785,0.027397,0.003914,0.014677,0.010763,0.078278,0.013699,0.043053,0.002935,0.005871,0.001957,0.003914,0.005871,0.030333,0.003914,0.016634,0.001957,0.006849,0.000978,0.000978,0.000978,0.012720,0.001957,0.008806,0.003914,0.015656,0.003914,0.007828,0.019569,0.069472,0.015656,0.041096,0.002935,0.013699,0.003914,0.005871,0.014677,0.035225,0.006849,0.014677
0.000000,0.005814,0.005814,0.002907,0.012597,0.028101,0.007752,0.015504,0.000000,0.012597,0.001938,0.003876,0.004845,0.012597,0.004845,0.004845,0.007752,0.031977,0.004845,0.016473,0.023256,0.104651,0.029070,0.072674,0.009690,0.029070,0.004845,0.010659,0.018411,0.077519,0.012597,0.038760,0.002907,0.004845,0.002907,0.001938,0.007752,0.026163,0.005814,0.019380,0.000000,0.008721,0.000969,0.001938,0.000000,0.015504,0.000969,0.006783,0.003876,0.021318,0.004845,0.005814,0.017442,0.069767,0.011628,0.039729,0.003876,0.008721,0.003876,0.006783,0.012597,0.032946,0.004845,0.013566
0.001739,0.012174,0.001739,0.005217,0.008696,0.050435,0.005217,0.010435,0.003478,0.015652,0.003478,0.000000,0.001739,0.010435,0.000000,0.003478,0.012174,0.045217,0.015652,0.003478,0.041739,0.165217,0.045217,0.066087,0.010435,0.027826,0.010435,0.010435,0.010435,0.059130,0.015652,0.017391,0.001739,0.008696,0.003478,0.001739,0.006957,0.046957,0.003478,0.010435,0.000000,0.013913,0.005217,0.003478,0.001739,0.010435,0.005217,0.000000,0.005217,0.008696,0.001739,0.005217,0.017391,0.055652,0.005217,0.015652,0.001739,0.012174,0.003478,0.003478,0.006957,0.013913,0.000000,0.001739
0.002882,0.008646,0.000961,0.003842,0.008646,0.023055,0.011527,0.017291,0.002882,0.011527,0.000961,0.004803,0.011527,0.017291,0.003842,0.005764,0.005764,0.025937,0.009606,0.015370,0.019212,0.092219,0.020173,0.066282,0.004803,0.023055,0.009606,0.017291,0.027858,0.058598,0.016330,0.036503,0.002882,0.006724,0.000961,0.002882,0.016330,0.022094,0.003842,0.021134,0.000000,0.012488,0.000000,0.000961,0.002882,0.012488,0.002882,0.011527,0.004803,0.019212,0.008646,0.016330,0.012488,0.060519,0.019212,0.033622,0.005764,0.017291,0.002882,0.006724,0.006724,0.037464,0.009606,0.019212
0.000000,0.000000,0.005682,0.005682,0.005682,0.028409,0.011364,0.011364,0.002841,0.005682,0.002841,0.002841,0.002841,0.011364,0.002841,0.005682,0.008523,0.028409,0.005682,0.011364,0.019886,0.110795,0.022727,0.076705,0.000000,0.022727,0.005682,0.022727,0.014205,0.073864,0.011364,0.045455,0.000000,0.005682,0.002841,0.000000,0.005682,0.022727,0.005682,0.011364,0.000000,0.008523,0.000000,0.000000,0.002841,0.014205,0.005682,0.008523,0.002841,0.019886,0.000000,0.005682,0.022727,0.068182,0.011364,0.048295,0.005682,0.008523,0.000000,0.005682,0.008523,0.051136,0.000000,0.017045
0.002564,0.007692,0.002564,0.005128,0.007692,0.035897,0.007692,0.012821,0.005128,0.020513,0.000000,0.000000,0.000000,0.007692,0.000000,0.007692,0.010256,0.033333,0.012821,0.005128,0.033333,0.133333,0.041026,0.046154,0.015385,0.020513,0.015385,0.015385,0.010256,0.061538,0.010256,0.033333,0.002564,0.020513,0.002564,0.002564,0.010256,0.017949,0.007692,0.025641,0.002564,0.010256,0.002564,0.005128,0.002564,0.012821,0.005128,0.002564,0.002564,0.002564,0.007692,0.002564,0.010256,0.066667,0.010256,0.030769,0.005128,0.010256,0.002564,0.002564,0.002564,0.035897,0.005128,0.007692
0.008929,0.011905,0.002976,0.008929,0.000000,0.032738,0.002976,0.020833,0.002976,0.005952,0.000000,0.005952,0.002976,0.005952,0.008929,0.005952,0.017857,0.029762,0.005952,0.008929,0.035714,0.107143,0.026786,0.071429,0.011905,0.014881,0.011905,0.011905,0.005952,0.080357,0.005952,0.035714,0.002976,0.008929,0.000000,0.005952,0.005952,0.023810,0.005952,0.008929,0.002976,0.011905,0.000000,0.000000,0.000000,0.011905,0.002976,0.008929,0.002976,0.005952,0.005952,0.000000,0.020833,0.077381,0.014881,0.029762,0.000000,0.011905,0.002976,0.005952,0.005952,0.044643,0.002976,0.008929
0.006036,0.006036,0.000000,0.006036,0.008048,0.032193,0.006036,0.008048,0.006036,0.006036,0.002012,0.004024,0.002012,0.022133,0.002012,0.010060,0.008048,0.032193,0.016097,0.022133,0.046278,0.126761,0.040241,0.052314,0.008048,0.038229,0.012072,0.010060,0.002012,0.060362,0.014085,0.018109,0.002012,0.012072,0.000000,0.004024,0.008048,0.034205,0.008048,0.012072,0.002012,0.008048,0.006036,0.004024,0.002012,0.016097,0.000000,0.008048,0.002012,0.004024,0.002012,0.004024,0.016097,0.074447,0.014085,0.020121,0.002012,0.010060,0.000000,0.008048,0.006036,0.026157,0.004024,0.014085
0.000000,0.009542,0.002863,0.001908,0.007634,0.032443,0.005725,0.015267,0.000954,0.006679,0.002863,0.003817,0.003817,0.008588,0.001908,0.007634,0.007634,0.022901,0.004771,0.011450,0.024809,0.094466,0.023855,0.078244,0.003817,0.024809,0.004771,0.013359,0.021947,0.078244,0.020038,0.041031,0.000954,0.002863,0.000000,0.001908,0.004771,0.030534,0.005725,0.024809,0.000954,0.007634,0.000000,0.004771,0.005725,0.007634,0.003817,0.007634,0.005725,0.025763,0.006679,0.006679,0.008588,0.063931,0.011450,0.042939,0.000000,0.027672,0.005725,0.002863,0.013359,0.032443,0.010496,0.022901
0.000000,0.005623,0.004686,0.001874,0.005623,0.029991,0.006560,0.019681,0.000937,0.009372,0.001874,0.003749,0.004686,0.009372,0.003749,0.008435,0.006560,0.032802,0.004686,0.012184,0.028116,0.108716,0.028116,0.068416,0.005623,0.027179,0.004686,0.018744,0.017807,0.070291,0.016870,0.037488,0.001874,0.005623,0.000937,0.004686,0.008435,0.024367,0.010309,0.018744,0.000937,0.005623,0.000937,0.000937,0.002812,0.015933,0.003749,0.007498,0.003749,0.017807,0.005623,0.007498,0.014058,0.069353,0.011246,0.035614,0.005623,0.019681,0.000937,0.006560,0.009372,0.035614,0.008435,0.015933
0.000000,0.019324,0.000000,0.000000,0.009662,0.048309,0.019324,0.014493,0.004831,0.009662,0.000000,0.000000,0.004831,0.000000,0.004831,0.004831,0.019324,0.038647,0.009662,0.009662,0.067633,0.169082,0.038647,0.043478,0.014493,0.048309,0.009662,0.004831,0.014493,0.043478,0.009662,0.004831,0.000000,0.014493,0.000000,0.004831,0.000000,0.067633,0.004831,0.004831,0.000000,0.009662,0.000000,0.000000,0.000000,0.004831,0.004831,0.004831,0.000000,0.019324,0.004831,0.000000,0.004831,0.028986,0.014493,0.009662,0.000000,0.009662,0.000000,0.009662,0.004831,0.009662,0.000000,0.000000
0.000970,0.006790,0.002910,0.000970,0.007759,0.025218,0.006790,0.020369,0.000000,0.014549,0.001940,0.000000,0.005820,0.013579,0.001940,0.006790,0.006790,0.025218,0.008729,0.016489,0.026188,0.097963,0.030068,0.074685,0.004850,0.035887,0.004850,0.013579,0.022308,0.073715,0.010669,0.041707,0.000000,0.005820,0.000970,0.002910,0.008729,0.033948,0.004850,0.020369,0.001940,0.004850,0.000000,0.001940,0.000970,0.008729,0.002910,0.006790,0.003880,0.022308,0.003880,0.007759,0.014549,0.070805,0.017459,0.032978,0.002910,0.013579,0.001940,0.003880,0.008729,0.039767,0.006790,0.017459
0.000961,0.009606,0.002882,0.001921,0.008646,0.024976,0.006724,0.019212,0.002882,0.008646,0.000961,0.002882,0.006724,0.006724,0.001921,0.008646,0.005764,0.024015,0.004803,0.013449,0.024976,0.093180,0.030740,0.073967,0.009606,0.032661,0.005764,0.013449,0.017291,0.081652,0.019212,0.034582,0.001921,0.007685,0.002882,0.002882,0.004803,0.028818,0.005764,0.023055,0.000961,0.005764,0.000000,0.002882,0.004803,0.012488,0.000000,0.008646,0.006724,0.018252,0.004803,0.005764,0.008646,0.075889,0.018252,0.036503,0.001921,0.016330,0.002882,0.006724,0.006724,0.038425,0.006724,0.017291
0.002558,0.007673,0.002558,0.005115,0.007673,0.035806,0.010230,0.010230,0.005115,0.015345,0.000000,0.002558,0.000000,0.007673,0.000000,0.010230,0.010230,0.033248,0.010230,0.007673,0.033248,0.135550,0.035806,0.058824,0.017903,0.020460,0.012788,0.015345,0.012788,0.066496,0.010230,0.023018,0.002558,0.020460,0.002558,0.002558,0.007673,0.023018,0.010230,0.020460,0.002558,0.010230,0.000000,0.002558,0.000000,0.012788,0.007673,0.002558,0.002558,0.002558,0.007673,0.002558,0.012788,0.069054,0.010230,0.023018,0.002558,0.015345,0.002558,0.002558,0.002558,0.028133,0.005115,0.015345
0.002558,0.005115,0.002558,0.007673,0.007673,0.030691,0.005115,0.010230,0.005115,0.017903,0.000000,0.000000,0.000000,0.010230,0.002558,0.007673,0.012788,0.028133,0.010230,0.007673,0.030691,0.143223,0.035806,0.058824,0.017903,0.017903,0.012788,0.010230,0.010230,0.069054,0.012788,0.030691,0.002558,0.020460,0.002558,0.002558,0.007673,0.020460,0.007673,0.025575,0.002558,0.010230,0.000000,0.002558,0.000000,0.012788,0.007673,0.000000,0.000000,0.000000,0.007673,0.002558,0.012788,0.074169,0.010230,0.028133,0.002558,0.015345,0.002558,0.007673,0.000000,0.033248,0.005115,0.007673
0.000000,0.005597,0.002799,0.003731,0.003731,0.024254,0.005597,0.018657,0.000933,0.010261,0.003731,0.004664,0.002799,0.016791,0.002799,0.005597,0.006530,0.020522,0.011194,0.017724,0.025187,0.111007,0.023321,0.074627,0.008396,0.024254,0.005597,0.012127,0.012127,0.069963,0.021455,0.040112,0.002799,0.005597,0.001866,0.002799,0.008396,0.031716,0.005597,0.014925,0.000000,0.009328,0.002799,0.004664,0.003731,0.010261,0.005597,0.008396,0.002799,0.020522,0.003731,0.003731,0.018657,0.067164,0.015858,0.034515,0.003731,0.017724,0.004664,0.006530,0.012127,0.039179,0.002799,0.016791
0.000964,0.006750,0.003857,0.003857,0.007715,0.026037,0.009643,0.016393,0.000000,0.009643,0.003857,0.000964,0.003857,0.021215,0.000964,0.003857,0.007715,0.029894,0.006750,0.014465,0.023144,0.100289,0.025072,0.078110,0.007715,0.027965,0.003857,0.015429,0.015429,0.078110,0.016393,0.039537,0.001929,0.004822,0.000964,0.004822,0.009643,0.027001,0.007715,0.015429,0.000000,0.010608,0.000964,0.001929,0.000964,0.015429,0.001929,0.004822,0.004822,0.018322,0.002893,0.006750,0.018322,0.073288,0.012536,0.038573,0.004822,0.011572,0.004822,0.004822,0.012536,0.028930,0.006750,0.016393
0.062500,0.000000,0.015625,0.000000,0.000000,0.015625,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.015625,0.000000,0.015625,0.000000,0.015625,0.062500,0.015625,0.046875,0.015625,0.031250,0.000000,0.015625,0.000000,0.031250,0.000000,0.015625,0.000000,0.015625,0.000000,0.031250,0.015625,0.046875,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.031250,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.031250,0.015625,0.031250
0.000000,0.009862,0.000000,0.004931,0.010848,0.027613,0.006903,0.013807,0.000000,0.007890,0.001972,0.000986,0.004931,0.017751,0.006903,0.005917,0.008876,0.027613,0.004931,0.018738,0.025641,0.104536,0.030572,0.066075,0.008876,0.029586,0.007890,0.014793,0.013807,0.067061,0.016765,0.038462,0.001972,0.004931,0.001972,0.003945,0.011834,0.025641,0.006903,0.016765,0.000986,0.009862,0.000000,0.004931,0.004931,0.012821,0.000000,0.007890,0.003945,0.016765,0.003945,0.007890,0.011834,0.070020,0.016765,0.038462,0.002959,0.013807,0.005917,0.004931,0.008876,0.039448,0.003945,0.014793
0.000000,0.006757,0.004826,0.002896,0.005792,0.024131,0.009653,0.015444,0.000965,0.011583,0.000965,0.003861,0.003861,0.018340,0.000965,0.006757,0.008687,0.022201,0.006757,0.015444,0.025097,0.092664,0.034749,0.063707,0.011583,0.029923,0.010618,0.016409,0.013514,0.072394,0.017375,0.034749,0.002896,0.006757,0.000965,0.004826,0.007722,0.032819,0.007722,0.021236,0.000965,0.011583,0.000965,0.001931,0.001931,0.016409,0.003861,0.007722,0.002896,0.019305,0.004826,0.006757,0.014479,0.066602,0.016409,0.036680,0.001931,0.017375,0.002896,0.007722,0.014479,0.027027,0.007722,0.014479
0.000000,0.010000,0.000000,0.000000,0.010000,0.020000,0.000000,0.010000,0.000000,0.010000,0.000000,0.010000,0.000000,0.020000,0.000000,0.010000,0.010000,0.020000,0.020000,0.020000,0.050000,0.090000,0.010000,0.060000,0.010000,0.010000,0.000000,0.000000,0.000000,0.030000,0.020000,0.040000,0.000000,0.010000,0.000000,0.010000,0.000000,0.020000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.010000,0.080000,0.010000,0.010000,0.010000,0.010000,0.000000,0.020000,0.000000,0.050000,0.020000,0.050000
