-4.363797034764911875e-01,-6.374669749187223955e-01,-3.441007268073337233e-01,2.005624541889211798e+00
-3.542508313796906561e-01,-5.488141143782341302e-01,2.723866808474755707e+00,2.982947032140605970e-01
-6.559518773216517218e-01,9.936899880687233289e-01,-6.419658630442256486e-01,-1.326994194326026166e+00
-7.371196657637130167e-01,-6.539997842824842866e-01,2.753960716366059547e+00,3.480922611136938460e+00
-6.624574338175601707e-01,6.224777175159406095e-01,-5.276262875059088975e-01,1.414158843360633577e+00
-3.129909471910912178e-01,1.134050912986169779e+00,-3.257961755210611043e-01,-5.080535348702958087e-01
-6.519188700980225182e-01,-3.610219522165399320e-01,-2.872259684372910349e-01,-2.100210200803954153e-01
1.675982100192579205e+00,-4.670583831824229870e-01,1.909714770689585617e+00,-1.965838939807235397e-01
2.965209110060083475e+00,-6.378185809663345918e-01,1.250389907105298355e-02,9.031343186449554139e-01
-1.505761486608079569e-01,-9.262914605472485352e-01,-6.662580423443800748e-02,-1.339033822535071749e+00
-5.542020967290195443e-01,-9.847522446421860254e-01,1.234168362872306579e+00,-3.035579903272476732e-01
1.934780455178187308e+00,5.100192439482849061e-01,8.714431270868427948e-01,1.361589477807161774e+00
-3.854954316694456096e-01,-4.500724624537324470e-01,-3.694014297922040280e-01,3.692132121697287328e+00
9.638264087613688247e-01,2.743668014485307616e-01,-9.507520875466870525e-01,-1.479974243024240854e+00
-1.085678283940059857e-01,3.717784003107924118e+00,1.250389907105298355e-02,9.355321743039245186e-02
-4.393755325694636560e-01,-6.741480665465433564e-01,-2.861567709847178120e-01,-5.288183308306850794e-01
-1.085678283940059857e-01,2.602418656429698052e-01,1.776530831442797442e-01,2.324562062131818152e+00
-1.121209138932659277e+00,-1.008462631031458390e+00,-8.218165120903341281e-01,8.486137816492732300e-02
-9.103878298180146933e-01,1.560652646950135392e+00,5.579355230170238711e-01,4.422473292717584159e-01
-2.524249563111409800e-01,-6.723408533196798542e-01,-1.649419648882730627e-01,1.928589769184712699e+00
-7.043302433738241053e-01,-5.906363980058121355e-01,2.499424443222094006e+00,-6.306184670591178376e-01
-1.487170406201854478e+00,-1.095759296816871231e+00,4.864420351912627782e-01,-1.338445402370597836e+00
2.413093652554497037e+00,-5.883697947345982726e-01,-2.760293981750128189e-01,-5.172498984564720681e-01
-5.746715107508357789e-01,-1.720671879152712025e-01,2.900033454053324355e+00,-1.212948443813730431e-01
-5.279203156152013632e-01,-6.290964488030992285e-01,-3.117102264286147895e-01,3.460176472175566231e-01
-1.583711416869902355e-01,-1.449194533033836274e+00,6.993596156575140332e-01,9.179485248577236300e-02
-3.367115758757400212e-01,6.156234924806446296e-01,-1.985562235758044913e-01,5.012720777624399826e-01
-4.159488578876743836e-01,1.580113608531739655e-01,1.689417363928660265e+00,-9.537818094594804341e-01
-3.681458911602482065e-01,-5.167928493278440838e-01,-2.139022982373549597e-01,2.410732287741405688e+00
-4.017973701471754810e-01,1.388304989719117977e+00,-4.098654619556594825e-01,1.283470954682546905e+00
-6.426228353551108885e-01,-5.773465265633299648e-01,-4.127184735255359782e-01,-6.928163172570518391e-01
-1.277778213888346226e+00,-1.156521216919841777e+00,2.927176158771964687e+00,7.427507490491965791e-01
-2.784054866915324222e-01,-8.250278723883859300e-01,-2.293974786661009957e-01,8.207796300393800371e-01
5.074669888823075681e-01,-1.020221551141629490e+00,-5.256515452720748049e-01,-8.840344825810175777e-01
-4.891402774294484890e-01,-1.720671879152712025e-01,2.600534518647831916e+00,-6.508003202768243567e-02
1.953992746762242660e+00,-7.952135631547042616e-01,-5.261888715428832963e-01,2.271866547052512064e-01
8.733323562640451510e-01,1.379505420509682390e+00,1.135882205208212259e+00,2.502660565469901344e-01
-1.097463492886064929e+00,-7.683217844775828975e-02,-7.691421722839718589e-01,-1.494978957218332072e+00
-8.561011967863825234e-01,5.421451536557023720e-01,1.878512570540894933e+00,1.647700737975791085e+00
-9.101876909224507761e-01,2.212941707439349537e-01,7.963892844785335212e-01,9.911674916893333798e-01
1.272143504547831094e+00,1.884411704880694760e+00,-3.167480011605094958e-01,-8.184693060512294727e-01
8.759393738567814447e-01,1.132321136805506834e+00,5.388945347098462735e-01,-4.961115936026177509e-01
-4.592778863871820327e-01,-4.409683772923471134e-01,1.490717563873412255e+00,-7.247266185984382325e-01
-7.816213831044154237e-01,2.010536770656131456e+00,-6.988915355786765593e-01,1.651292169643724383e+00
-5.182990551669982571e-01,1.199686134766907220e+00,3.112182108357539057e-01,2.715594843620114496e+00
-7.769817048536081794e-01,1.542000783281568310e+00,-3.390556786233806519e-01,-2.895807129047186512e-01
1.740366365939459925e+00,1.288659207957899344e+00,-6.418549429003362894e-01,3.519414713810245843e+00
5.864717645956820519e-02,-9.066067541138208563e-01,1.104026303555780020e+00,1.487722856501242141e+00
-1.085678283940059857e-01,2.878103764207645909e+00,-2.003145806109036531e-01,1.442260503246810099e+00
-4.325749796806146463e-01,-8.061321866689450388e-01,-3.336114997577272479e-01,1.902344161184523763e+00
-5.479331627815122729e-01,-5.137225750906596611e-01,-2.465982836025233660e-01,1.302202981873230025e-01
-1.068442310639215354e+00,1.036275131246031211e+00,-5.523323857850115370e-01,-2.741841016870223413e-01
-3.699784129227553509e-01,-5.613107793204483720e-01,-4.922054851633919648e-01,7.572497896644431181e-01
-7.714789276156813758e-01,-7.388195110360582518e-01,-5.813652788573079322e-01,2.068318871600920872e+00
-1.858276964221655114e-01,-1.985548435020513258e-01,1.977921567366493161e+00,-5.205827470443141758e-01
-5.377062736962121559e-01,2.364652197143774615e+00,-3.917845693201802426e-01,-5.480741508614754842e-01
-4.913021944575712840e-01,-1.720671879152712025e-01,4.108647526498934610e+00,-4.624484047384021940e-02
-4.780669675983260647e-01,-7.778048780116230132e-01,-4.709160909886858093e-01,7.798637419620179090e-01
-1.085678283940059857e-01,-2.218255276175933738e-02,-7.628451811644803016e-01,-3.990406545945193173e-01
-3.962810418381949584e-01,-7.586904849589947153e-01,1.250389907105298355e-02,-2.735646515529371881e-01
-3.536389484021071894e-01,2.819878430591020280e+00,2.682758166622631002e+00,9.797001940308895929e-01
-4.214287025438177015e-01,-5.934471534935685799e-01,-4.102391355551557872e-01,-3.828981748480267400e-01
-7.329084098362221855e-01,-2.576497742185750450e-01,-6.083843348909566684e-01,-5.713201951326064565e-01
-3.940326064333439793e-01,-6.472993868930185801e-01,-5.156723690480581324e-01,1.731891941079080954e+00
-9.769110800112347226e-01,2.796987411866272755e+00,2.074824192169623105e-01,-4.982836914753837054e-01
-5.006899595276165238e-01,-5.735257554210437120e-02,-7.968458419926101044e-01,-9.021950596103552877e-01
4.942724152362236723e-01,4.697226794201666000e-01,-1.023373869622995036e+00,1.014252639821741075e+00
-4.398435657158604184e-01,-7.285549166282387912e-01,3.854003969937109364e+00,-2.838536907554212868e-02
-4.057772154766705053e-01,-9.891776671878754756e-01,4.037711366937142721e+00,1.593548843972161455e+00
-6.381009471834634406e-01,-1.418763866770263116e+00,-4.493593974508363065e-01,1.624473081834800103e+00
-5.507934811639465522e-01,-4.680315784927779887e-01,-2.749902037121801923e-01,2.533345757640722007e-01
-8.020678645444482280e-01,4.167693436245821226e-01,-7.585656638096656135e-01,-9.696619894826029318e-02
5.852960018947269694e-01,2.143419788382398661e+00,-6.222957211340032213e-01,6.414229579137304960e-01
-1.389892479056978436e+00,4.036500429730546791e-01,-9.847419104168086967e-03,3.671360430188095769e+00
4.228686946834709359e-01,-3.416480404144837668e-01,5.353287248382542218e-01,2.946320175418356557e-01
-4.045774244933680319e-01,-4.378562451923516674e-01,-2.456781919171457385e-01,-7.233635984518240747e-01
1.463364752968264959e+00,-9.839265982982396963e-01,-4.902080133918755300e-01,-1.065225370688114070e+00
6.995263189279155025e-01,-5.401254685052475635e-01,5.885994877133987613e-01,-7.711681397828155093e-01
1.945711999958285254e+00,-7.374926167849504832e-01,-4.129366770872856529e-01,3.268575335024188178e+00
-4.913021944575712840e-01,-1.720671879152712025e-01,1.771475540869132725e+00,5.466806847534638053e-02
-4.063776321633623123e-01,-5.948734601688523416e-01,-1.711689490317032936e-01,-6.009066965275734473e-01
-5.311944628598173068e-01,1.003729596463933893e+00,1.133591067809841091e+00,-7.985986329188887733e-01
-9.294427204998295666e-01,-4.634198884575795874e-01,8.672799849649611703e-01,-6.497202864999873650e-01
3.767908835402025702e-01,1.605483464467251986e+00,6.152557803256386570e-01,1.181794938332557665e+00
-6.352646037728936212e-01,-5.245648080052703888e-01,-4.468855145694998754e-01,8.451726339279821421e-01
-1.031287358589838332e+00,-7.613934564500128843e-01,-5.483892655878942479e-01,-8.161213716840014509e-01
1.824059812237451561e-01,1.125842586088939168e+00,2.074347539666671736e+00,5.837049159211097349e-01
9.788899878227970142e-01,2.754749883664510679e-01,6.061385081705330524e-01,-6.495191663265830195e-01
-9.058117373621521473e-01,4.935753825429964325e-01,1.452293735012315956e+00,-1.871140069587173271e-01
-1.085678283940059857e-01,-8.394730208444508568e-01,-2.242233267081127357e-01,1.117891589064155866e+00
-3.871382384371993557e-01,-3.698131498534133477e-01,-3.716671101083710571e-01,2.532518022915553058e+00
-7.499452866315838018e-02,1.447971280263011362e+00,-1.946503798204859970e-01,-3.265741829716308220e-01
-9.559027503175094864e-01,-7.107726500595695773e-01,2.227105488977040970e+00,2.741970586658293296e-01
-1.085678283940059857e-01,-5.675580653449853186e-01,-3.311094322496647702e-01,-5.142940065364963731e-01
1.234434000975329182e+00,-7.773507202001239680e-01,-7.059949706951345050e-01,-4.351779273517962787e-01
-7.103740210638219699e-01,-9.448962341201532222e-01,-2.113147676676071784e-01,-2.495761865274111202e-01
-4.599345921382510527e-01,-7.516677820258846898e-01,1.611746896942370055e+00,-1.775446246958274545e-03
-8.829990304381084565e-01,2.172337292905355710e+00,1.222171712883613148e+00,-1.381906897214191021e+00
-8.254434621122654914e-01,1.296817305419756927e+00,-3.103819122464638869e-01,-1.146780175632607479e+00
-5.791621272200511150e-01,-6.294909591600925669e-01,7.394090610536452335e-01,-2.961119468787551945e-01
4.083919812376807235e-01,2.234726437425102130e+00,-1.127149423834976211e-01,7.103979833263209809e-01
-5.227479760329711844e-01,-1.720671879152712025e-01,2.686714924542358052e+00,-3.519012648540848637e-02
7.718723601139484414e-01,-1.199130428368265999e+00,1.643355501224819326e+00,-2.514172980576603877e-01
-4.302525345800082834e-01,-6.400464657144482317e-01,-4.734681634796492622e-01,3.835098953145114620e-01
1.702294110618748357e+00,-9.488476163695085397e-01,-5.070251437322214061e-01,1.830516945952871677e-01
-5.051294988828599619e-01,9.168452306272089070e-01,1.119535121707135428e+00,-3.058082377531077811e-01
-7.622496058379576445e-01,1.097723520299101585e+00,8.638132758776638775e-01,1.306174549114553107e+00
-1.035382962528814399e-01,5.299195183751890248e-01,-7.582901818129567095e-01,-9.927738394209644213e-01
-5.377104432565363856e-01,4.056811957659568479e-01,1.613420700097291105e+00,1.507197035577443112e+00
2.531439325627718784e+00,2.523024560428780649e+00,-6.673583933613322916e-01,2.354440743961631610e-01
1.598816047271715446e+00,-7.698079333215875897e-01,-5.787832033766039386e-01,1.260048193527697480e-01
-7.608590574698208542e-01,-9.436635200603702422e-01,3.543884885344961599e+00,-1.035173419748983026e+00
4.616493636343205864e+00,-5.541509918866324158e-01,-2.905372074868417531e-01,-2.568142142536969375e-01
-5.297476254273031371e-01,-4.710453446151676160e-01,-1.711744041207470257e-01,1.209808105342436324e+00
-4.120086233812597087e-01,-4.766888309686562741e-01,1.250389907105298355e-02,-1.979227797065289951e-01
3.894121426417022636e-01,1.481882427819316561e+00,-4.072115611358795850e-01,2.870584064404981262e-01
-4.746614792034962171e-01,-8.525787176905647025e-01,1.649731591135445097e+00,1.033369399618349060e+00
-1.816133133244315079e-01,-8.604929931015483646e-01,7.544269211910640260e-01,2.319537774439990041e-01
-6.601454126177644932e-01,-9.526043595567929012e-01,5.348750432661164567e-01,-1.463131865074301263e+00
-6.742469189448552225e-02,-8.775498774828022208e-02,5.529513899940592392e-01,7.365229192224671539e-01
-5.340985616256561652e-01,-4.924566878895477728e-01,-1.730718659264615655e-01,-6.326595495046375417e-01
-4.730593256489037945e-01,-8.906997197990829118e-01,-5.761556688205353716e-01,-7.622108218884569020e-01
1.108269359904060947e+00,-1.390202154081199737e+00,8.428620972236695597e-01,1.093439973010732924e+00
-6.397729408734871281e-01,-4.875551321543834526e-01,-1.946994756218796696e-01,-1.553600047235193793e-01
1.428268521328985852e+00,-4.225373138501078429e-01,-4.696559654195816558e-01,3.983560118861469435e-01
2.005821370672247472e-01,-1.251424308110362649e-01,1.480332892697144187e+00,-4.747606759940217747e-01
3.406142199129507553e+00,1.461080116448836064e+00,2.494011417920819762e-01,-1.656098052019683520e+00
2.199872708162764479e-01,-9.673822780222048889e-01,1.933859903978690564e+00,1.232658804815561338e+00
1.418486732808299067e+00,-6.899201092537158297e-01,-4.593803960241883422e-01,-6.304380335321209117e-01
-6.671992662963115439e-01,1.608671135434522614e-01,-7.717778894736060380e-01,9.770660943883605620e-01
-9.017005508824432747e-01,-6.718103049085507594e-01,2.409598219483334525e+00,-7.726782649705480344e-01
-8.797415614347894319e-01,-6.536858503114019170e-01,-5.678112009466264043e-01,-1.495506466701718162e+00
-6.598597977355534772e-01,-6.513575066925419987e-01,-3.825472852061123086e-01,2.722197331598442904e+00
1.094407603295614179e-01,3.683251461003090310e-01,4.250268243738131724e-01,7.314259593993364117e-01
-6.131972057568092493e-01,-5.856982166406882184e-01,-4.629034743649377281e-01,4.023085135728130091e+00
1.675331648781996474e+00,-4.244973082762313887e-01,-4.708879063619598182e-01,2.954456923005225888e-01
-8.076623721095084196e-01,1.928580316433042841e-01,1.171082985625965023e+00,1.308902887924048741e+00
-4.696611339846414324e-01,-6.053557154632888126e-01,-4.221657785677879193e-01,-3.678141618427073212e-01
-5.137229627111357111e-01,1.426306696918625105e+00,1.998283596403763296e+00,1.379531695791089030e+00
3.051109296159684181e-01,-9.795974488370153832e-01,-6.956884891284933481e-01,-7.116825387805050251e-01
3.391833310486767949e+00,-7.185404229507147411e-01,1.278713710821987704e+00,-4.367524109950182698e-01
-3.871528318983343264e-01,-9.379739900577894751e-01,-2.304803138412835628e-01,-5.475213576991473374e-01
-4.147052865209673311e-01,-1.244971066825696804e+00,2.497566317614324516e-01,-6.066840171658773873e-01
-9.202206954526732652e-01,-7.774166463340512756e-01,-6.045503164747140223e-01,7.249958601410688708e-01
5.176557318216890025e+00,-6.168948817937023321e-01,-3.331723650897061018e-01,2.231179092474886438e+00
-2.776038887191956128e-01,-5.114549253728755129e-01,1.250389907105298355e-02,2.982947032140605970e-01
7.106965710365766853e-01,2.370306342677181433e-01,-8.117546003491540318e-01,7.023198479042721543e-01
-1.140766461633546003e+00,-1.083589123204582449e+00,3.164887360335149058e-01,-5.883510514164790317e-01
5.731771748122991283e-01,5.162497868276973989e-01,7.066648890685904849e-01,-6.055749830668197831e-01
-7.189257892888553103e-01,9.803875592673978456e-01,1.032875577158267388e+00,-6.876929244968450483e-01
-4.813630050346443534e-01,2.156328947987516120e-01,-3.671948462740108887e-01,-1.309957322882607245e-01
-4.203623908013742749e-02,2.059250099663180178e-01,4.651053635781774998e-01,1.892319182483921836e+00
-7.223489983150632732e-01,-8.645825062981798981e-01,-7.161623474911602560e-01,-1.227559231336827317e+00
-1.038386035041871214e+00,-6.609459019017489834e-02,-9.546642955725564983e-01,-4.804288171096205429e-01
-9.536282551606320990e-01,1.238263387580065045e+00,2.136575800144769888e-01,-5.409315115602900681e-01
2.080549326503990049e+00,-5.691528499180831258e-01,2.322230422540287886e+00,-3.988567732931210807e-01
-3.799728490199786868e-01,-6.028662190726065129e-01,4.036365110517977639e-01,-2.199873866161767277e-01
1.733632526015798980e+00,-2.186853361744157953e-01,-8.108154158521232446e-01,1.394890650359249251e-01
-6.956231590267124565e-01,-9.820377622388948291e-01,1.225064728439810624e+00,1.919542809155922125e+00
-6.391235318529854270e-01,-9.971986801490271279e-01,3.143393158928171616e+00,1.966640556734664536e+00
-7.696620417043902318e-01,-6.908797007586572336e-01,-4.680058009838500288e-01,1.793260026904455628e+00
-1.085678283940059857e-01,-5.029661507948113286e-01,-3.276636343370351034e-01,-3.912245500269629361e-01
1.036754103612634426e+00,-6.098188100855082006e-01,-3.811753303116114933e-01,-4.885333854687453625e-01
-4.467566967334642425e-01,9.381446041185697027e-01,-2.634163231243765724e-01,-8.202862831606703153e-01
-6.008646887077637722e-01,6.957823462102173950e-01,-5.473455252175251085e-01,8.925404571681528898e-01
-5.694939592182004517e-01,5.617367263443756586e-01,-2.228968308889764105e-01,7.953017264725286140e-01
-3.691601367091216224e-01,-5.029766152605140705e-01,-2.364809117893985624e-01,4.135851002851949343e-02
-7.033347608464097789e-01,-6.507976577774452487e-01,-3.076825523513194161e-01,-3.003147838738373099e-01
-6.540620241046860572e-01,-8.949263174964203760e-01,-6.679602715191583773e-01,3.030928559224193020e-01
5.391733679779728838e-01,-8.225802338605147090e-01,1.763926606814102627e+00,3.401702218330945326e-01
-3.859113453117892778e-01,-5.130643601979572033e-01,-1.787360667168792216e-01,-6.190385421035675684e-01
-7.435918657770274054e-01,-5.551534877009550728e-01,6.654198699903727254e-01,-7.122525708148391699e-01
-4.876058792301252165e-01,-3.065983589897202655e-01,-1.527962091323839255e-01,5.411145587428902726e-01
-6.738768171555953312e-01,-7.203319394790241859e-01,-6.208519409004263911e-01,2.326237949359686308e-01
1.062994189123210198e+00,2.636061913664012879e-01,-3.659010809891369842e-01,-1.023509598949669863e+00
-4.409703893934885377e-01,-6.028662190726065129e-01,-3.617861254871417298e-01,-9.755002208019952770e-02
-1.144501345293991168e+00,1.161315031928093378e+00,6.874811592647682712e-01,-3.341753762681780593e-01
-9.891820960454975609e-01,-1.146566370696823656e+00,1.248155211180458357e+00,1.835929951762780565e-01
-5.269112820167330957e-01,1.305467232769643271e+00,9.566197965973205486e-01,-2.784636701081872126e-02
5.872421441760700134e-01,-6.558572269447209280e-01,-5.378373050142847278e-01,1.328170200536176404e+00
3.259252758466562483e+00,7.282755586638010037e-01,-3.532589121302674440e-01,2.101011817731383235e+00
1.064791269622961334e+00,-5.467411037225209380e-01,6.311000864531841614e-01,7.379043274992209689e-01
-5.025412443115827577e-01,-4.668606047806411752e-01,-2.905472084834219704e-01,-9.804411503878152079e-01
-8.834681059745864706e-01,-1.376910189745576663e+00,1.188783840391397062e+00,2.318644041784448037e-02
-5.082868984383969169e-01,-3.792845377609650459e-01,-5.913553652594121246e-01,3.609082131920799963e+00
1.059503224741733529e+00,-7.577507759388883990e-01,9.282351499397220040e-01,2.048698736741735082e+00
1.493718109738711775e+00,1.587490862137957315e+00,-5.348624631224312420e-01,6.014000434062831690e-01
-9.179263948842557586e-01,1.346330971338850269e+00,1.660637223315390543e+00,3.376602420690094086e-01
-7.274525401519432721e-01,-5.689969293791122817e-01,-5.541643865222011245e-01,1.551661832771789928e+00
-4.264717857559960912e-01,-4.484515167163776739e-01,-2.975033561956988981e-01,-5.243907294581376562e-03
-2.552446214804139357e-01,-3.524086504966131295e-01,-2.433625066180777063e-01,-2.619019800117577401e-01
-7.035390693022979258e-01,-7.307775691435012266e-01,-6.847992222156792375e-01,-9.995886712851564937e-02
-6.943337224964387655e-01,-6.063676292967439263e-01,4.130619957378747764e-01,-1.424917614000481003e-01
-9.427665505159651405e-01,-7.448679722122429903e-01,-5.383100793980755139e-01,6.434778314568551094e-01
-7.047680472078701186e-01,-8.227277828269233817e-01,-5.306302232059956214e-01,-1.381949419765139186e+00
-1.671814226521269597e-01,-8.996771849254652231e-01,3.211678145214705626e+00,-7.412391594639945458e-01
-6.886912649876496539e-01,-6.835786430378543166e-01,-7.643407847439726011e-01,1.529975331788142379e+00
9.817002714813404252e-01,-9.826352832305214058e-01,1.838449487422154638e+00,8.917853945742867383e-01
-7.427371059105566387e-01,6.197328881621113617e-01,-5.003408412906242830e-01,4.195131376865067985e+00
-4.652268065798032537e-01,3.950702275433766730e-01,2.041391528390418486e+00,9.638829543362451568e-01
-6.927972395169532671e-01,4.327004462104363514e-01,-4.035575606580804053e-01,3.538027218155019860e-01
2.798882168245091506e-01,-6.831035562949497875e-01,2.169317003192171800e+00,-2.377687084613805679e-01
-4.354759512762104157e-01,-9.759422109670475853e-01,-1.891152828041035849e-01,-4.519869768158573109e-01
-1.060324176687903686e+00,-1.065818367548186485e+00,-9.592065663829780764e-01,-7.258942648623165628e-01
-1.085678283940059857e-01,-6.812900643886646845e-01,1.250389907105298355e-02,1.949306296303484842e+00
-4.398571167869143039e-01,-4.875781539789294516e-01,-5.043912449056019431e-01,-1.005921352470934060e+00
-3.913932747480948215e-01,-5.735992013951781709e-01,-2.896198433459860055e-01,1.523570516208816894e+00
-5.870154940907729157e-01,1.073964997367596652e+00,-6.339832494102181082e-01,1.043715021338264215e+00
7.486426971574798861e-01,-3.959805927896896116e-01,6.575872713050681106e-01,-3.223529578464089940e-01
-9.500507724024269685e-01,-1.625581279311896776e-01,1.609989449088778057e+00,-1.482340565521608422e+00
-3.428158121904396061e-01,-7.285549166282387912e-01,-3.040158233324182224e-01,-3.651950025559171364e-01
7.453570836219721718e-01,1.559210643576297795e+00,1.591303950750950991e+00,-1.198342791060924339e+00
-5.891930469701116557e-01,-1.023109743675586270e+00,9.324510245890264004e-01,8.871251528419764609e-01
-7.446290439076842516e-01,5.620046166663656972e-01,1.823971922493197451e-01,1.855731669407096884e-01
-4.917493798023469531e-01,-8.157469377566243240e-01,-2.769340337747665526e-01,-2.191185474670702960e-01
7.922573405391983847e-01,-1.293386815578357329e-01,1.816405472596397397e+00,1.931427287516913394e+00
-4.354759512762104157e-01,-5.002474826052389911e-01,-2.477847654695370105e-01,2.635039893251973631e+00
-8.942422498524440488e-01,1.040301857648446404e+00,-9.608585491817243085e-01,1.182404314012316660e-01
-1.038215083068577016e+00,1.561634213833052787e+00,6.416202256740384247e-01,-3.781207087860752325e-01
1.887208899048756994e+00,-9.940541082053532262e-01,-7.121383101398941484e-01,1.477970520847213809e-01
-8.433433845842636112e-01,2.074381717069344877e-01,-1.276537037297820754e-01,-4.167093491426168139e-01
-1.007997237008668279e+00,-3.330837269691445945e-02,2.292745907651998760e-01,-5.434840138753235239e-01
-2.891056208736346722e-01,-6.160137737815314374e-01,-1.693233105719042786e-01,1.326962330237617005e+00
-6.525474313169029594e-01,-7.512900148140155832e-01,2.961887799538795107e+00,-3.638101465047620664e-01
1.352499271116744950e+00,-4.583885733477013891e-01,1.002779850903948722e+00,-8.509473409106829145e-01
-7.396078508872081514e-01,9.230224047315374047e-01,-5.219375388147945438e-01,-8.388502497949502645e-01
-6.362798917118480668e-01,2.909634440530793342e-01,-5.512159108940591912e-01,9.051714630993239197e-03
5.884367232089671162e-01,2.551550888648669857e-01,1.051810191229091807e+00,1.511110259522823185e+00
-1.273433585340962293e-01,3.636559015037456599e-01,1.597737319096536046e+00,-5.005132522548366714e-01
-9.651268601448278472e-01,-7.349989346079872643e-01,1.933091886998161146e-01,-2.190105172024988667e-01
-5.432695095588404577e-01,-2.567035918048319459e-02,-3.970250915282006465e-01,1.238268333766339380e+00
-6.422569564366581440e-01,-7.368145194074128268e-01,2.550769559664798347e+00,6.206317290162651767e-01
6.016719500682122801e-01,-1.028499989959068550e+00,-7.080333556344790003e-01,1.115966581690143400e+00
4.336949580653817193e-01,-1.870784639658543413e-01,-8.155395229640030053e-01,1.002475042467187771e+00
3.779927593036672140e-01,-6.223834940547903205e-01,9.634450221725475716e-01,4.629109905163787397e-01
-5.260804971221266779e-01,-7.307430364066820339e-01,-6.205682762701519861e-01,-5.460914117118986777e-02
1.226377368038800375e+00,1.879404458041932902e+00,1.484806065713011769e+00,3.165417434723061946e-02
-5.747309269854562475e-01,-8.338870890523273349e-01,-3.241860150716502353e-01,-8.277254310603603393e-01
1.260351987950856678e+00,2.053800011210976884e+00,7.870719923918241268e-01,1.021133248268434102e+00
-4.011531730770790949e-01,-5.453828160743051656e-01,-4.778631468858898779e-01,-4.502481492595107881e-01
-1.085678283940059857e-01,-5.446000740397399786e-01,-3.612342523122166194e-01,-3.576130777787660947e-02
-3.307918426053884642e-01,-3.652673859521423649e-01,-2.782341633301914641e-01,1.850680411040438234e+00
-5.032563239071913275e-01,-1.692562426096222206e+00,3.741763026710749895e-01,-5.350783398851592931e-01
